Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0014,02,     ,0201005390,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR  X 1  + 4 LAAI  1 DEUR(IMBUIA)                                                            ,19850412  ,          ,
0014,02,     ,0201005391,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL_LANGWERPIG -EIKE                                                                        ,19850606  ,          ,
0014,02,     ,0201225515,LESSENAARS & TAFELS - HK/DIENS,1 CREDENZABEIGE & IMBUIA -STAAL                                                                     ,19890301  ,          ,
0014,02,     ,0201227144,LESSENAARS & TAFELS - HK/DIENS,1 X KOFFIETAFEL EIKE -TJEK 311592                                                                   ,19970703  ,          ,
0014,02,     ,0201227226,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR EIKE(5 LAAI) -TJEK 341069                                                                 ,19971124  ,          ,
0014,02,     ,0201227281,LESSENAARS & TAFELS - HK/DIENS,1 X 4-LAAI/1-DEUR (KIAAT) LESSENAAR                                                                 ,19910101  ,          ,
0014,02,     ,0201227396,LESSENAARS & TAFELS - HK/DIENS,1 X 2 DEUR CREDENZA -KIAAT                                                                          ,19910101  ,          ,
0014,02,     ,0201227761,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR(TIKSTER)(EIK) -TJEK 432438                                                                ,19990430  ,          ,
0014,02,     ,0201229604,LESSENAARS & TAFELS - HK/DIENS,MOBILIE REKENAARWERKSTASIE KREDKC13721                                                              ,20050119  ,          ,
0014,02,     ,0201229630,LESSENAARS & TAFELS - HK/DIENS,ALPHA 1600X800 LESSENAAR KREDKC13721                                                                ,20050119  ,          ,
0014,02,     ,0202000260,SECURITY EQUIPMENT - HK & FUNE,1 X SMS COMMUNICATOR 4X2 EXCL MET SIM KAART -CINVKE2039                                             ,20070701  ,          ,
0014,02,     ,0203005207,KABINETTE - HK EN DIENS       ,KABINET 2 DEUR STAAL 1800                                                                           ,19730227  ,          ,
0014,02,     ,0203005327,KABINETTE - HK EN DIENS       ,KABINET - 6 VT 2 DEUR X 1(BEIGE)                                                                    ,19840116  ,          ,
0014,02,     ,0203005375,KABINETTE - HK EN DIENS       ,KABINETTE  STAALKAS - 3 VT 2 DEUR(GRYS)                                                             ,19870211  ,          ,
0014,02,     ,0203007796,KABINETTE - HK EN DIENS       ,LIASEERKABINET KREDKC13721                                                                          ,20050119  ,          ,
0014,02,     ,0203008186,KABINETTE - HK EN DIENS       ,1 X 3 DRAWER FILING CABINET -CINVFB1092                                                             ,20080201  ,          ,
0014,02,     ,0203008187,KABINETTE - HK EN DIENS       ,1 X 3 DRAWER FILING CABINET -CINVFB1092                                                             ,20080201  ,          ,
0014,02,     ,0204005026,RAKKE - HK EN DIENS           ,KISTESTAANDER VERTIKAAL X1                                                                          ,19751009  ,          ,
0014,02,     ,0204005117,RAKKE - HK EN DIENS           ,KISTE RAKKE 1 (VERTIKAAL VIR STAAL KIS )                                                            ,19900201  ,          ,
0014,02,     ,0204005725,RAKKE - HK EN DIENS           ,KISTESTAANDER VERTIKAAL X 1                                                                         ,19990801  ,          ,
0014,02,     ,0204005726,RAKKE - HK EN DIENS           ,KISTESTAANDER VERTIKAAL X 1                                                                         ,19990801  ,          ,
0014,02,     ,0207008764,STOELE - HOOFKANTOOR/DIENS    ,1 X ONTVANGSTOEL  BURGUNDY_STAAL RAAM -TJEK 311592                                                  ,19970703  ,          ,
0014,02,     ,0207009071,STOELE - HOOFKANTOOR/DIENS    ,LESSENAARSTOEL H/BACK -TJEK 341069                                                                  ,19971124  ,          ,
0014,02,     ,0207009072,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL_(EIKE) -TJEK 341069                                                                    ,19971124  ,          ,
0014,02,     ,0207009074,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL_(EIKE) -TJEK 341069                                                                    ,19971124  ,          ,
0014,02,     ,0207009076,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL_(EIKE) -TJEK 341069                                                                    ,19971124  ,          ,
0014,02,     ,0207009077,STOELE - HOOFKANTOOR/DIENS    ,BESOEKERSTOEL_(EIKE) -TJEK 341069                                                                   ,19971124  ,          ,
0014,02,     ,0207009078,STOELE - HOOFKANTOOR/DIENS    ,BESOEKERSTOEL_(EIKE) -TJEK 341069                                                                   ,19971124  ,          ,
0014,02,     ,0207009079,STOELE - HOOFKANTOOR/DIENS    ,BESOEKERSTOEL_(EIKE) -TJEK 341069                                                                   ,19971124  ,          ,
0014,02,     ,0207010286,STOELE - HOOFKANTOOR/DIENS    ,LESSENAARSTOEL(HI-BACK) -TJEK 432438                                                                ,19990430  ,          ,
0014,02,     ,0207010287,STOELE - HOOFKANTOOR/DIENS    ,TIKSTERSTOEL(BURGUNDY) -TJEK 432438                                                                 ,19990430  ,          ,
