Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0018,02,     ,0201225940,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR 300 SEKIES 180X90 -                                                                       ,19920301  ,          ,
0018,02,     ,0201225941,LESSENAARS & TAFELS - HK/DIENS,CREDENZA EIK -                               TJEK 10033                                             ,19920301  ,          ,
0018,02,     ,0201227573,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL -TJEK 401955                                                                            ,19981007  ,          ,
0018,02,     ,0201227574,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL -TJEK 401955                                                                            ,19981007  ,          ,
0018,02,     ,0201227575,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR &(CREDENZA) -TJEK 401955                                                                  ,19981007  ,          ,
0018,02,     ,0201228896,LESSENAARS & TAFELS - HK/DIENS,OPVOU STAAL TAFEL                                                                                   ,20020101  ,          ,
0018,02,     ,0201230838,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR -3175 21/07/2009 - 0018                                                                   ,20090701  ,          ,
0018,02,     ,0202000264,SECURITY EQUIPMENT - HK & FUNE,1 X SMS COMMUNICATOR 4X2 EXCL MET SIM KAART -CINVKE2036                                             ,20070701  ,          ,
0018,02,     ,0203005317,KABINETTE - HK EN DIENS       ,KABINET 4 LAAI                                                                                      ,19830602  ,          ,
0018,02,     ,0203005351,KABINETTE - HK EN DIENS       ,KABINET 6' SKRYFBEHOEFTE                                                                            ,19850530  ,          ,
0018,02,     ,0203008243,KABINETTE - HK EN DIENS       ,STEEL/WOOD CABINET                                                                                  ,20090301  ,          ,
0018,02,     ,0203008248,KABINETTE - HK EN DIENS       ,STEEL CABINET 2 DOOR -3175 21/07/2009 - 0018                                                        ,20090701  ,          ,
0018,02,     ,0204005990,RAKKE - HK EN DIENS           ,MORTUARY FREEZER RACK -3175 21/07/2009 - 0018                                                       ,20090701  ,          ,
0018,02,     ,0204005991,RAKKE - HK EN DIENS           ,MORTUARY FREEZER RACK -3175 21/07/2009 - 0018                                                       ,20090701  ,          ,
0018,02,     ,0207009755,STOELE - HOOFKANTOOR/DIENS    ,LESSENAARSTOEL -TJEK 401955                                                                         ,19981007  ,          ,
0018,02,     ,0207009760,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL -TJEK 401955                                                                           ,19981007  ,          ,
0018,02,     ,0207009761,STOELE - HOOFKANTOOR/DIENS    ,LESSENAARSTOEL -TJEK 401955                                                                         ,19981007  ,          ,
0018,02,     ,0207009762,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL -TJEK 401955                                                                           ,19981007  ,          ,
0018,02,     ,0207009763,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL -TJEK 401955                                                                           ,19981007  ,          ,
0018,02,     ,0207009764,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL -TJEK 401955                                                                           ,19981007  ,          ,
0018,02,     ,0207009765,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL -TJEK 401955                                                                           ,19981007  ,          ,
0018,02,     ,0207009766,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSSTOELX 1 -TJEK 401955                                                                       ,19981007  ,          ,
0018,02,     ,0207009769,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL -TJEK 401955                                                                           ,19981007  ,          ,
0018,02,     ,0207009779,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009780,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009781,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009782,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009783,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009784,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009785,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009786,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009807,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009808,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009809,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009810,STOELE - HOOFKANTOOR/DIENS    ,PLASTIEK STOEL -TJEK 405653                                                                         ,19981026  ,          ,
0018,02,     ,0207009912,STOELE - HOOFKANTOOR/DIENS    ,PLASTIESE STOEL -TJEK 406493                                                                        ,19981028  ,          ,
0018,02,     ,0207009913,STOELE - HOOFKANTOOR/DIENS    ,PLASTIESE STOEL -TJEK 406493                                                                        ,19981028  ,          ,
0018,02,     ,0207009914,STOELE - HOOFKANTOOR/DIENS    ,PLASTIESE STOEL -TJEK 406493                                                                        ,19981028  ,          ,
0018,02,     ,0207009915,STOELE - HOOFKANTOOR/DIENS    ,PLASTIESE STOEL -TJEK 406493                                                                        ,19981028  ,          ,
0018,02,     ,0207009916,STOELE - HOOFKANTOOR/DIENS    ,PLASTIESE STOEL -TJEK 406493                                                                        ,19981028  ,          ,
0018,02,     ,0207009917,STOELE - HOOFKANTOOR/DIENS    ,PLASTIESE STOEL -TJEK 406493                                                                        ,19981028  ,          ,
0018,02,     ,0207009918,STOELE - HOOFKANTOOR/DIENS    ,PLASTIESE STOEL -TJEK 406493                                                                        ,19981028  ,          ,
0018,02,     ,0207009919,STOELE - HOOFKANTOOR/DIENS    ,PLASTIESE STOEL -TJEK 406493                                                                        ,19981028  ,          ,
0018,02,     ,0207012007,STOELE - HOOFKANTOOR/DIENS    ,TIKSTERSTOEL -K/F KZ00894                                                                           ,20000501  ,          ,
