Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0545,02,     ,0201005024,LESSENAARS & TAFELS - HK/DIENS,1 X MARMER & KOPER RONDE TAFEL                                                                      ,19681113  ,          ,
0545,02,     ,0201005079,LESSENAARS & TAFELS - HK/DIENS,1 X KOFFIETAFEL                                                                                     ,19700203  ,          ,
0545,02,     ,0201005224,LESSENAARS & TAFELS - HK/DIENS,1 KOFFIETAFEL                                                                                       ,19760623  ,          ,
0545,02,     ,0201005276,LESSENAARS & TAFELS - HK/DIENS,1 X TELEFOONTAFEL  REGHOEKIG                                                                        ,19680229  ,          ,
0545,02,     ,0201005339,LESSENAARS & TAFELS - HK/DIENS,1 X MARMER & KOPER RONDE TAFEL                                                                      ,19821021  ,          ,
0545,02,     ,0201005363,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR 3-LAAI EIKEHOUT                                                                           ,19840319  ,          ,
0545,02,     ,0201005377,LESSENAARS & TAFELS - HK/DIENS,6-LAAI LESSENAAR EIKEHOUT                                                                           ,19930601  ,          ,
0545,02,     ,0201005399,LESSENAARS & TAFELS - HK/DIENS,3-LAAI LESSENAAR  EIKEHOUT                                                                          ,19850930  ,          ,
0545,02,     ,0201225523,LESSENAARS & TAFELS - HK/DIENS,1 X KOFFIETAFEL                                                                                     ,19890401  ,          ,
0545,02,     ,0201225548,LESSENAARS & TAFELS - HK/DIENS,2 DEUR CREDENZA  EIKEHOUT                                                                           ,19890501  ,          ,
0545,02,     ,0201225968,LESSENAARS & TAFELS - HK/DIENS,SLIDING DOOR CREDENZA -TJEK 102242  8.5.92                                                          ,19920501  ,          ,
0545,02,     ,0201226152,LESSENAARS & TAFELS - HK/DIENS,1 X CREDENZA    EIKEHOUT                                                                            ,19930601  ,          ,
0545,02,     ,0201226153,LESSENAARS & TAFELS - HK/DIENS,1 X 3-LAAI L VORMIGE LESSENAAR  EIKEHOUT -MET LEERINSET                                             ,19930601  ,          ,
0545,02,     ,0201226744,LESSENAARS & TAFELS - HK/DIENS,1 X LESSENAAR -1500MM  1200MM  LINK  PEDESTAL                                                       ,19951107  ,          ,
0545,02,     ,0201227187,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR MET L VERLENGING -TJEK 327867                                                             ,19970923  ,          ,
0545,02,     ,0201227188,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR MET L VERLENGING -TJEK 327867                                                             ,19970923  ,          ,
0545,02,     ,0201227189,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR MET L VERLENGING -TJEK 327867                                                             ,19970923  ,          ,
0545,02,     ,0201227192,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL -TJEK 327867                                                                            ,19970923  ,          ,
0545,02,     ,0201227193,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL -TJEK 327867                                                                            ,19970923  ,          ,
0545,02,     ,0201227194,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL -TJEK 327867                                                                            ,19970923  ,          ,
0545,02,     ,0201227195,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL -TJEK 327867                                                                            ,19970923  ,          ,
0545,02,     ,0201227196,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL -TJEK 327867                                                                            ,19970923  ,          ,
0545,02,     ,0201227197,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR MET L VERLENGING -TJEK 327867                                                             ,19970923  ,          ,
0545,02,     ,0201229425,LESSENAARS & TAFELS - HK/DIENS,MOBIELE PEDESTAL KREDKB/4606                                                                        ,20040701  ,          ,
0545,02,     ,0201229426,LESSENAARS & TAFELS - HK/DIENS,KONFERENSIE TAFEL KREDKB/4606                                                                       ,20040701  ,          ,
0545,02,     ,0201230376,LESSENAARS & TAFELS - HK/DIENS,1 X REKENAAR STANDER -KNT 30/05/2006                                                                ,0         ,          ,
0545,02,     ,0201230377,LESSENAARS & TAFELS - HK/DIENS,1 X METAAL OPVOU TAFEL -KNT 30/05/2006                                                              ,0         ,          ,
0545,02,     ,0202000224,SECURITY EQUIPMENT - HK & FUNE,1 X SMS COMMUNICATOR 4X2 EXCL MET SIM KAART -CINVKE1623                                             ,20070501  ,          ,
0545,02,     ,0203005027,KABINETTE - HK EN DIENS       ,2-DEUR_STAAL SKRYFBEHOEFTEKABINET -BEIGE                                                            ,19630628  ,          ,
0545,02,     ,0203005050,KABINETTE - HK EN DIENS       ,2-DEUR STAALKAS -HALFGROOTTE                                                                        ,19720919  ,          ,
0545,02,     ,0203005115,KABINETTE - HK EN DIENS       ,1 X 4 LAAI LIASEERKABINET                                                                           ,19670717  ,          ,
0545,02,     ,0203005117,KABINETTE - HK EN DIENS       ,1 X 4 LAAI LIASEERKABINET                                                                           ,19650923  ,          ,
0545,02,     ,0203005136,KABINETTE - HK EN DIENS       ,4-LAAI LIASSEERKABINET                                                                              ,19690605  ,          ,
0545,02,     ,0203005332,KABINETTE - HK EN DIENS       ,1 X 2-DEUR STAAL SKRYFBEHOEFTEKAS -BEIGE                                                            ,19840319  ,          ,
0545,02,     ,0203005354,KABINETTE - HK EN DIENS       ,1 X 4-LAAI STAAL LIASEERKABINET -BEIGE                                                              ,19850430  ,          ,
0545,02,     ,0203005357,KABINETTE - HK EN DIENS       ,1 X 2-DEUR STAAL SKRYFBEHOEFTEKAS -GRYS                                                             ,19851028  ,          ,
0545,02,     ,0203005756,KABINETTE - HK EN DIENS       ,1 X 4-LAAI LIASSSEERKABINET -STAAL                                                                  ,19930601  ,          ,
0545,02,     ,0203006092,KABINETTE - HK EN DIENS       ,1 X 4LAAI LIASSEERKABINET                                                                           ,19910101  ,          ,
0545,02,     ,0203006202,KABINETTE - HK EN DIENS       ,SLEUTELHOUER KABINET -TJEK 327867                                                                   ,19970923  ,          ,
0545,02,     ,0203006203,KABINETTE - HK EN DIENS       ,LIASSEERKABINET (6VT STAAL) -TJEK 327867                                                            ,19970923  ,          ,
0545,02,     ,0203006204,KABINETTE - HK EN DIENS       ,LIASSEERKABINET (6VT STAAL) -TJEK 327867                                                            ,19970923  ,          ,
0545,02,     ,0203007508,KABINETTE - HK EN DIENS       ,4 DRAWER FILING CABINET -KB05974                                                                    ,20011220  ,          ,
0545,02,     ,0203007951,KABINETTE - HK EN DIENS       ,1 X STATIONERY CUPBOARD 1800X900 IVORY -CINVKA2114                                                  ,20060216  ,          ,
0545,02,     ,0203007952,KABINETTE - HK EN DIENS       ,1 X STATIONERY CUPBOARD 1800X900 IVORY -CINVKA2114                                                  ,20060216  ,          ,
0545,02,     ,0203007972,KABINETTE - HK EN DIENS       ,1 X KABINET -CINVKA3002                                                                             ,20060401  ,          ,
0545,02,     ,0207005025,STOELE - HOOFKANTOOR/DIENS    ,1 X TIKSTERSTOEL -BURGUNDY                                                                          ,19770405  ,          ,
0545,02,     ,0207005253,STOELE - HOOFKANTOOR/DIENS    ,1 X ONTVANGSSTOEL   EIKEHOUT -BURGUNDY                                                              ,19930601  ,          ,
0545,02,     ,0207005287,STOELE - HOOFKANTOOR/DIENS    ,1 X HI BACK ONTVANGSTOELE                                                                           ,19740416  ,          ,
0545,02,     ,0207005360,STOELE - HOOFKANTOOR/DIENS    ,1 X STAALRAAM STOEL (LIGBRUIN)                                                                      ,19760423  ,          ,
0545,02,     ,0207005451,STOELE - HOOFKANTOOR/DIENS    ,1 X STAALRAAM STOEL (LIGBRUIN)                                                                      ,19820827  ,          ,
0545,02,     ,0207005515,STOELE - HOOFKANTOOR/DIENS    ,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19850228  ,          ,
0545,02,     ,0207005537,STOELE - HOOFKANTOOR/DIENS    ,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19850830  ,          ,
0545,02,     ,0207005539,STOELE - HOOFKANTOOR/DIENS    ,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19850802  ,          ,
0545,02,     ,0207005614,STOELE - HOOFKANTOOR/DIENS    ,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19861124  ,          ,
0545,02,     ,0207005636,STOELE - HOOFKANTOOR/DIENS    ,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19870529  ,          ,
0545,02,     ,0207005694,STOELE - HOOFKANTOOR/DIENS    ,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19871201  ,          ,
0545,02,     ,0207005836,STOELE - HOOFKANTOOR/DIENS    ,1 X ONTVANGSSTOEL STAALRAAM                                                                         ,19880601  ,          ,
0545,02,     ,0207005898,STOELE - HOOFKANTOOR/DIENS    ,1 X ONTVANGSSTOEL STAALRAAM                                                                         ,19880901  ,          ,
0545,02,     ,0207005925,STOELE - HOOFKANTOOR/DIENS    ,1 X STOELE STAALRAAM(LIGBRUIN)                                                                      ,19881201  ,          ,
0545,02,     ,0207006162,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN -SONDER ARMLENINGS                                                               ,19910201  ,          ,
0545,02,     ,0207006172,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN -SONDER ARMLENINGS                                                               ,19910201  ,          ,
0545,02,     ,0207006173,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910201  ,          ,
0545,02,     ,0207006174,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910201  ,          ,
0545,02,     ,0207006222,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910501  ,          ,
0545,02,     ,0207006267,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,
0545,02,     ,0207006268,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,
0545,02,     ,0207006269,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN SONDER ARNLENINGS                                                                ,19910701  ,          ,
0545,02,     ,0207006270,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,
0545,02,     ,0207006271,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,
0545,02,     ,0207006295,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,
0545,02,     ,0207006296,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,
0545,02,     ,0207006483,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19920201  ,          ,
0545,02,     ,0207006492,STOELE - HOOFKANTOOR/DIENS    ,1 X STOEL LIGBRUIN -SONDER ARMLENINGS                                                               ,19920201  ,          ,
