Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0547,02,     ,0201005231,LESSENAARS & TAFELS - HK/DIENS,2-DEUR CREDENZA IMBUIA                                                                              ,19731112  ,          ,
0547,02,     ,0201005356,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR 3 LAAI_IMBUIA                                                                             ,19830826  ,          ,
0547,02,     ,0201228085,LESSENAARS & TAFELS - HK/DIENS,TAFEL LESSENAAR -TJEK 444916                                                                        ,19990701  ,          ,
0547,02,     ,0201228086,LESSENAARS & TAFELS - HK/DIENS,1-LAAI TELEFOONKASSIE -TJEK 444916                                                                  ,19990701  ,          ,
0547,02,     ,0201228087,LESSENAARS & TAFELS - HK/DIENS,TAFEL LESSENAAR -TJEK 444916                                                                        ,19990701  ,          ,
0547,02,     ,0201228088,LESSENAARS & TAFELS - HK/DIENS,1-LAAI TELEFOONKASSIE -TJEK 444916                                                                  ,19990701  ,          ,
0547,02,     ,0201228089,LESSENAARS & TAFELS - HK/DIENS,L TIPE LESSENAAR -TJEK 444916                                                                       ,19990701  ,          ,
0547,02,     ,0201228670,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL EIKE -KQ02947                                                                           ,20001219  ,          ,
0547,02,     ,0201228671,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL  EIKE -KQ02947                                                                          ,20001219  ,          ,
0547,02,     ,0201230652,LESSENAARS & TAFELS - HK/DIENS,1 X RONDE TAFEL -CINVFB835                                                                          ,20070901  ,          ,
0547,02,     ,0202000349,SECURITY EQUIPMENT - HK & FUNE,1 X SMS COMMUNICATOR MET SIM KAART -CINVKE2702                                                      ,20071001  ,          ,
0547,02,     ,0203005814,KABINETTE - HK EN DIENS       ,HOUTVERTOONKAS MET DEUR + GLASRUITE                                                                 ,19930708  ,          ,
0547,02,     ,0203007174,KABINETTE - HK EN DIENS       ,MUURKAS -TJEK 444916                                                                                ,19990701  ,          ,
0547,02,     ,0203007175,KABINETTE - HK EN DIENS       ,MUURKAS -TJEK 444916                                                                                ,19990701  ,          ,
0547,02,     ,0203007645,KABINETTE - HK EN DIENS       ,JONGMANSKAS OREGAN 2 RAKKE - KREDKC000000001255                                                     ,20030825  ,          ,
0547,02,     ,0207010638,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL -TJEK 444916                                                                           ,19990701  ,          ,
0547,02,     ,0207010639,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL -TJEK 444916                                                                           ,19990701  ,          ,
0547,02,     ,0207010640,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL -TJEK 444916                                                                           ,19990701  ,          ,
0547,02,     ,0207010641,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSTOEL -TJEK 444916                                                                           ,19990701  ,          ,
