Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0612,02,     ,0201005212,LESSENAARS & TAFELS - HK/DIENS,1 RONDE KOFFIETAFEL                                                                                 ,19631107  ,          ,
0612,02,     ,0201226274,LESSENAARS & TAFELS - HK/DIENS,1 CONN 1600X900 OAK DESK -TJEK 170796  18.8.94                                                      ,19940801  ,          ,
0612,02,     ,0201226275,LESSENAARS & TAFELS - HK/DIENS,1 3 DRAWE MONEY DRAWER -TJEK 170796  18.8.94                                                        ,19940801  ,          ,
0612,02,     ,0201226276,LESSENAARS & TAFELS - HK/DIENS,1  CONN 1000X600   CREDENZA -TJEK 170796  18.8.94                                                   ,19940801  ,          ,
0612,02,     ,0201226277,LESSENAARS & TAFELS - HK/DIENS,COFFEE TABLE -TJEK 170796  18.8.94                                                                  ,19940801  ,          ,
0612,02,     ,0201226278,LESSENAARS & TAFELS - HK/DIENS,LETTER TRAY -TJEK 170796 18.8.94                                                                    ,19940801  ,          ,
0612,02,     ,0201226279,LESSENAARS & TAFELS - HK/DIENS,LETTER TRAY -TJEK 170796   18.8.94                                                                  ,19940801  ,          ,
0612,02,     ,0201226280,LESSENAARS & TAFELS - HK/DIENS,WASTE PAPER BIN OAK -TJEK 170796  18.8.94                                                           ,19940801  ,          ,
0612,02,     ,0201226281,LESSENAARS & TAFELS - HK/DIENS,WASTE PAPER BIN OAK -TJEK 170796   18.8.94                                                          ,19940801  ,          ,
0612,02,     ,0201226283,LESSENAARS & TAFELS - HK/DIENS,CONN   3 DRAWER PEDESTAL -TJEK 170796  18.8.94                                                      ,19940801  ,          ,
0612,02,     ,0201226284,LESSENAARS & TAFELS - HK/DIENS,CONN 1200X600 L EXTEN GRYS_WAB -TJEK 170796  18.8.94                                                ,19940801  ,          ,
0612,02,     ,0201226285,LESSENAARS & TAFELS - HK/DIENS,STATIONERY SHAELF AOK -TJEK 170796   18.8.94                                                        ,19940801  ,          ,
0612,02,     ,0201226848,LESSENAARS & TAFELS - HK/DIENS,1 X TOONBANK EIKE                                                                                   ,19910101  ,          ,
0612,02,     ,0201228472,LESSENAARS & TAFELS - HK/DIENS,KOFFIE TAFEL -TJE NO 507699                                                                         ,20000601  ,          ,
0612,02,     ,0201229143,LESSENAARS & TAFELS - HK/DIENS,WEDGE DESK -KQ12820                                                                                 ,20020801  ,          ,
0612,02,     ,0201230778,LESSENAARS & TAFELS - HK/DIENS,ROUND TABLE OAK -CINVKX375                                                                          ,20080601  ,          ,
0612,02,     ,0202000243,SECURITY EQUIPMENT - HK & FUNE,1 X SMS COMMUNICATOR 4X2 EXCL MET SIM KAART -CINVKE1856                                             ,20070601  ,          ,
0612,02,     ,0202000354,SECURITY EQUIPMENT - HK & FUNE,1 X ALARM STELSEL -CINVKE2003                                                                       ,20070701  ,          ,
0612,02,     ,0203005157,KABINETTE - HK EN DIENS       ,KANTOOR KABINET 4 LAAI                                                                              ,19630906  ,          ,
0612,02,     ,0203005588,KABINETTE - HK EN DIENS       ,KABINET 4 LAAI -WAB  9.91                                                                           ,19910901  ,          ,
0612,02,     ,0203005589,KABINETTE - HK EN DIENS       ,KABINET BOEKRAK 2 DEUR -WAB                                                                         ,19910901  ,          ,
0612,02,     ,0203005852,KABINETTE - HK EN DIENS       ,VOORRAAD KABINET  STAAL 6VT -TJEK 173413  12.9.94                                                   ,19940901  ,          ,
0612,02,     ,0203005855,KABINETTE - HK EN DIENS       ,LIASEERKABINET  4 LAAI STAAL -TJEK 173413  12.9.94                                                  ,19940901  ,          ,
0612,02,     ,0207005291,STOELE - HOOFKANTOOR/DIENS    ,STOELE  2 - AKKERHOUT ARM STOELE OUTYDS                                                             ,19600625  ,          ,
0612,02,     ,0207007262,STOELE - HOOFKANTOOR/DIENS    ,KANT STOEL -TJEK 173413  12.9.94                                                                    ,19940901  ,          ,
0612,02,     ,0207007263,STOELE - HOOFKANTOOR/DIENS    ,KANT STOEL -TJEK 173413  12.9.94                                                                    ,19940901  ,          ,
0612,02,     ,0207007264,STOELE - HOOFKANTOOR/DIENS    ,KANT STOEL -TJEK 173413  12.9.94                                                                    ,19940901  ,          ,
0612,02,     ,0207007265,STOELE - HOOFKANTOOR/DIENS    ,KANT STOEL -TJEK 173413  12.9.94                                                                    ,19940901  ,          ,
0612,02,     ,0207007269,STOELE - HOOFKANTOOR/DIENS    ,ARMSTOEL -TJEK 173413  12.9.94                                                                      ,19940901  ,          ,
0612,02,     ,0207007365,STOELE - HOOFKANTOOR/DIENS    ,ARMCHAIR -TJEK 18988  8.2.95                                                                        ,19950201  ,          ,
0612,02,     ,0207007366,STOELE - HOOFKANTOOR/DIENS    ,ARMCHAIR -TJEK 18988 8.2.95                                                                         ,19950201  ,          ,
0612,02,     ,0207007367,STOELE - HOOFKANTOOR/DIENS    ,ARMCHAIR -TJEK 18988  8.2.95                                                                        ,19950201  ,          ,
0612,02,     ,0207007368,STOELE - HOOFKANTOOR/DIENS    ,ARMCHAIR -TJEK 18988  8.2.95                                                                        ,19950201  ,          ,
0612,02,     ,0207012192,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSSTOEL -TJEK NO 507699                                                                       ,20000601  ,          ,
0612,02,     ,0207012193,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSSTOEL -TJEK NO 507699                                                                       ,20000601  ,          ,
0612,02,     ,0207012194,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSSTOEL -TJEK NO 507699                                                                       ,20000601  ,          ,
0612,02,     ,0207012195,STOELE - HOOFKANTOOR/DIENS    ,ONTVANGSSTOEL -TJEK NO 507699                                                                       ,20000601  ,          ,
0612,02,     ,0212005270,SKILDERYE - HK EN DIENS       ,SKILDERY -K/F KL36024                                                                               ,20000601  ,          ,
0612,02,     ,0212005271,SKILDERYE - HK EN DIENS       ,SKILDERY -K/F KL36024                                                                               ,20000601  ,          ,
0612,02,     ,0216005800,MATTE - HK EN DIENS           ,CARPET PROTECTOR -CINVKX366                                                                         ,20080601  ,          ,
0612,02,     ,0216005801,MATTE - HK EN DIENS           ,CARPET PROTECTOR -CINVKX366                                                                         ,20080601  ,          ,
0612,02,     ,0216005802,MATTE - HK EN DIENS           ,CARPET PROTECTOR -CINVKX366                                                                         ,20080601  ,          ,
0612,02,     ,0299005700,DIVERSE - HK EN DIENS         ,ASBAK -TJEK 174121  19.9.94                                                                         ,19940901  ,          ,
0612,02,     ,0299005701,DIVERSE - HK EN DIENS         ,ASBAK -TJEK 174121  19.9.94                                                                         ,19940901  ,          ,
0612,02,     ,0299008479,DIVERSE - HK EN DIENS         ,1 X BRANDKLUIS -KONTROLE 14/10/2005                                                                 ,0         ,          ,
0612,02,     ,0310000499,MEDIESE KASSIES - HK EN DIENS ,1 X NOODHULP KASSIE -CINVKM1050                                                                     ,20060531  ,          ,
0612,02,     ,0322005210,BRANDBESTRYDINGAPPARAAT       ,BRANDBLUSSER -GEDIENS 12/2006  KONTROLE 22/02/2007                                                  ,19910101  ,          ,
0612,02,     ,0322005211,BRANDBESTRYDINGAPPARAAT       ,BRAANDBLUSSER -GEDIENS 12/2006  KONTROLE 22/02/2007                                                 ,19910101  ,          ,
0612,02,     ,0322005212,BRANDBESTRYDINGAPPARAAT       ,BRANDBLUSSER -GEDIENS  12/2006 KONTROLE 22/02/2007                                                  ,19910101  ,          ,
0612,02,     ,0343000193,AFDAKKE (TENTE)               ,GROEN AVBOB TENT MET LOGO -KQ01721                                                                  ,20001026  ,          ,
0612,02,     ,0343000541,AFDAKKE (TENTE)               ,AVBOB 4X5 SHADE A BRELLA  CANVAS GREEN KREDKC16233                                                  ,20050422  ,          ,
0612,02,     ,0345000090,POTPLANTBAKKE - HK EN DIENS   ,CLAY CONGO POT WITH GREEN WRAPPING  AND BARK -KREDKC /                                              ,20040401  ,          ,
0612,02,     ,0345000091,POTPLANTBAKKE - HK EN DIENS   ,CLAY CONGO POT WITH GREEN WRAPPING  AND BARK -KREDKC /                                              ,20040401  ,          ,
0612,02,     ,0345000092,POTPLANTBAKKE - HK EN DIENS   ,CLAY CONGO POT WITH GREEN WRAPPING  AND BARK -KREDKC /                                              ,20040401  ,          ,
0612,02,     ,0345000093,POTPLANTBAKKE - HK EN DIENS   ,CLAY CONGO POT WITH GREEN WRAPPING  AND BARK -KREDKC /                                              ,20040401  ,          ,
0612,02,     ,0345000094,POTPLANTBAKKE - HK EN DIENS   ,CLAY CONGO POT WITH GREEN WRAPPING  AND BARK -KREDKC /                                              ,20040401  ,          ,
0612,02,     ,0345000095,POTPLANTBAKKE - HK EN DIENS   ,CLAY CONGO POT WITH GREEN WRAPPING  AND BARK -KREDKC /                                              ,20040401  ,          ,
0612,02,     ,0345000096,POTPLANTBAKKE - HK EN DIENS   ,6FT FICUS M/T KREDKC / 6460                                                                         ,20040401  ,          ,
0612,02,     ,0345000097,POTPLANTBAKKE - HK EN DIENS   ,6FT SHEFFLERA KREDKC / 6460                                                                         ,20040401  ,          ,
0612,02,     ,0345000098,POTPLANTBAKKE - HK EN DIENS   ,5FT WISTERIA KREDKC / 6460                                                                          ,20040401  ,          ,
0612,02,     ,0345000099,POTPLANTBAKKE - HK EN DIENS   ,5FT MING ARILIA N/T KREDKC / 6460                                                                   ,20040401  ,          ,
0612,02,     ,0345000100,POTPLANTBAKKE - HK EN DIENS   ,5FT BOUGAINVILLA KREDKC / 6460                                                                      ,20040401  ,          ,
0612,02,     ,0345000101,POTPLANTBAKKE - HK EN DIENS   ,5FT FICUS M/T KREDKC / 6460                                                                         ,20040401  ,          ,
0612,02,     ,0345000102,POTPLANTBAKKE - HK EN DIENS   ,FLOWER ARRANGEMENT INCLUDE TERACOTTA CONTAINER -KREDKC                                              ,20040401  ,          ,
0612,02,     ,0349000528,ASBAKKE/VULLISDROMME - HK DIEN,BLACK PLASTIC WASTE BIN -CINVKX412                                                                  ,20080601  ,          ,
0612,02,     ,0349000529,ASBAKKE/VULLISDROMME - HK DIEN,BLACK PLASTIC WASTE BIN -CINVKX412                                                                  ,20080601  ,          ,
0612,02,     ,0349000530,ASBAKKE/VULLISDROMME - HK DIEN,BLACK PLASTIC WASTE BIN -CINVKX412                                                                  ,20080601  ,          ,
0612,02,     ,0351000251,STOFSUIERS - HK EN DIENS      ,VACUUM CLEANER                                                                                      ,20081001  ,          ,
0612,02,     ,0356035765,BEGRAFNISUITRUSTING - PAKETTE ,1 X BEGRAFNIS PAKKET -CINVKA4908                                                                    ,20060801  ,          ,
0612,02,     ,0401005586,AFLAATMASJIENE                ,LOWERING DEVICE NICKEL PLATE_ A1-09827 -TJEK 29945  17.                                             ,19920301  ,          ,
0612,02,     ,0401005673,AFLAATMASJIENE                ,IMPERIAL LOWERING DEVICE_  A1-12902 -TJEK 283683                                                    ,19970131  ,          ,
0612,02,     ,0420006190,GRASMATTE & AFDEKSEILE        ,POLY GRASS MAT -JNL AJ00941                                                                         ,20010601  ,          ,
0612,02,     ,0420006359,GRASMATTE & AFDEKSEILE        ,POLY GRASS MATS -AVN 040941                                                                         ,20040201  ,          ,
0612,02,     ,0420006885,GRASMATTE & AFDEKSEILE        ,1 X GRAS MAT -CINVFA608                                                                             ,20071201  ,          ,
0612,02,     ,0420006886,GRASMATTE & AFDEKSEILE        ,1 X GRAS MAT -CINVFA608                                                                             ,20071201  ,          ,
0612,02,     ,0430005350,STOOTWAENTJIES                ,STOOTWAENTJIES -FAKTUUR 27112                                                                       ,19880801  ,          ,
0612,02,     ,0430006212,STOOTWAENTJIES                ,CHURCH TRUCK -JNL 24875                                                                             ,20001201  ,          ,
0612,02,     ,0430006272,STOOTWAENTJIES                ,MORTUARY DISPLAY TRUCK -JNL AJ00941                                                                 ,20010601  ,          ,
0612,02,     ,0430006354,STOOTWAENTJIES                ,CHURCH TRUCK -AJ03362                                                                               ,20020401  ,          ,
0612,02,     ,0430006467,STOOTWAENTJIES                ,CHURCH TRUCK 3 POS -AVN 040941                                                                      ,20040201  ,          ,
0612,02,     ,0430006468,STOOTWAENTJIES                ,MORTUARY DISPLAY TRUCK -AVN 040941                                                                  ,20040201  ,          ,
0612,02,     ,0460005333,YSKASTE                       ,CASKET DISPLAY RACK X 2 -TJEK 29945                                                                 ,19920301  ,          ,
0612,02,     ,0460005414,YSKASTE                       ,2 X KISTE STAPELRAKKE                                                                               ,19910101  ,          ,
0612,02,     ,0460005703,YSKASTE                       ,1 X 4 LAAI YSKAS -KONTROLE 14/10/2005                                                               ,0         ,          ,
0612,02,     ,0460005704,YSKASTE                       ,1 X 4 LAAI YSKAS -KONTROLE 14/10/2005                                                               ,0         ,          ,
0612,02,     ,0471006087,KISTESTANDERS & BOKKIES       ,CASKET DISPLAY RACK THREE AVN49935                                                                  ,20050701  ,          ,
0612,02,     ,0471006088,KISTESTANDERS & BOKKIES       ,CASKET DISPLAY RACK THREE AVN4993                                                                   ,20050701  ,          ,
0612,02,     ,0472005530,ALLWAY COTS                   ,ONE MAN ROLL IN MORTUARY COT   -TJEK 149083 20.1.94                                                 ,19940101  ,          ,
0612,02,     ,0495005197,BEGRAFNISUITRUSTING - ALGEMEEN,STANDS ONLY -TJEK 275083                                                                            ,19961120  ,          ,
0612,02,     ,0495006023,BEGRAFNISUITRUSTING - ALGEMEEN,MORTUARY FREEZER RACK FOUR AVN046163                                                                ,20050101  ,          ,
0612,02,     ,0495006436,BEGRAFNISUITRUSTING - ALGEMEEN,1 X BEGRAFNIS PAKKET -REKMAJ9902                                                                    ,20060410  ,          ,
0612,02,     ,0495006437,BEGRAFNISUITRUSTING - ALGEMEEN,1 X BEGRAFNIS PAKKET -REKMAJ9902                                                                    ,20060413  ,          ,
0612,02,     ,0640001353,DIENS - LYKSWAENS             ,SLEEPWA  V4/2636 -TJKE 415336_  CV5001 2636 CV5001                                                  ,19981218  ,2636      ,CV5001
0612,02,     ,0640001384,DIENS - LYKSWAENS             ,SANI 2.4  V4/2634 -TJEK 417230  HMB660GP 2634 HMB660GP                                              ,19990107  ,2634      ,HMB660GP
0612,02,     ,0640001429,DIENS - LYKSWAENS             ,FALCON FUTURA V4/2721 CEY28553 -TJEK 471238 X212 2721 C                                             ,19991201  ,2721      ,CEY28553
0612,02,     ,0640001988,DIENS - LYKSWAENS             ,1 X CHALLENGER SLEEPWA -CINVKG18654 3364 VSY936GP                                                   ,20070401  ,3364      ,VSY936GP
0612,02,     ,0910001104,STOELE - HOOFKANTOOR/DIENS    ,TUSCANY ARM CHAIR -CINVKF365 INV INA10351                                                           ,20100901  ,          ,
0612,02,     ,0910001105,STOELE - HOOFKANTOOR/DIENS    ,TUSCANY ARM CHAIR -CINVKF365 INV INA10351                                                           ,20100901  ,          ,
0612,02,     ,0930000832,REKENOUTOMATE - HK EN DIENS   ,TOWER -CINVKJ2288 INV 100630                                                                        ,20091014  ,          ,
0612,02,     ,0930000977,REKENOUTOMATE - HK EN DIENS   ,MONITOR -CINVKJ2288 INV 100630                                                                      ,20091014  ,          ,
0612,02,     ,0930001218,REKENOUTOMATE - HK EN DIENS   ,TOWER -CINVKJ2515 INV IN101056                                                                      ,20100318  ,          ,
0612,02,     ,0930001219,REKENOUTOMATE - HK EN DIENS   ,MONITOR -CINVKJ2515 INV IN101056                                                                    ,20100318  ,          ,
