Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0622,02,     ,0201225983,LESSENAARS & TAFELS - HK/DIENS,TOONBANK -WAB                                                                                       ,19920501  ,          ,
0622,02,     ,0201226708,LESSENAARS & TAFELS - HK/DIENS,KOFFIE TAFEL AOK -TJEK 221788  20.10.95                                                             ,19951001  ,          ,
0622,02,     ,0201226709,LESSENAARS & TAFELS - HK/DIENS,COFFEE TABLE OAK -TJEK 221788  20.10.95                                                             ,19951001  ,          ,
0622,02,     ,0201226710,LESSENAARS & TAFELS - HK/DIENS,COFFEE TABLE 600X600 -TJEK 221788  20.10.95                                                         ,19951001  ,          ,
0622,02,     ,0201226711,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR AOK -TJEK 221788  20.10.95                                                                ,19951001  ,          ,
0622,02,     ,0201226729,LESSENAARS & TAFELS - HK/DIENS,1 X LESSENAAR  EIKE -1820MM X 925MM                                                                 ,19951204  ,          ,
0622,02,     ,0201226730,LESSENAARS & TAFELS - HK/DIENS,1 X CREDENZA  EIKE                                                                                  ,19951204  ,          ,
0622,02,     ,0201226759,LESSENAARS & TAFELS - HK/DIENS,1 X 3LAAI PEDESTAL -TJEK 221273                                                                     ,19951017  ,          ,
0622,02,     ,0201229487,LESSENAARS & TAFELS - HK/DIENS,OVAAL TAFEL KREDKB5802                                                                              ,20041006  ,          ,
0622,02,     ,0202000231,SECURITY EQUIPMENT - HK & FUNE,1 X SMS COMMUNICATOR 4X2 EXCL MET SIM KAART -CINVKE1651                                             ,20070501  ,          ,
0622,02,     ,0203005637,KABINETTE - HK EN DIENS       ,FILING CABINET -WAB                                                                                 ,19920501  ,          ,
0622,02,     ,0203005994,KABINETTE - HK EN DIENS       ,1 X KABINET  EIKE -1500MM                                                                           ,19951204  ,          ,
0622,02,     ,0203006103,KABINETTE - HK EN DIENS       ,4 LAAI FILING CABINET X 1                                                                           ,19910101  ,          ,
0622,02,     ,0203006104,KABINETTE - HK EN DIENS       ,6 VT STAAL KABINET                                                                                  ,19910101  ,          ,
0622,02,     ,0203007232,KABINETTE - HK EN DIENS       ,4 LAAI FILING CABINET -VERWYS NA BATENO. 0203006103                                                 ,19991101  ,          ,
0622,02,     ,0207007678,STOELE - HOOFKANTOOR/DIENS    ,1 X HIGHBACK LESSENAARSTOEL -EIKE & BURGANDY                                                        ,19951204  ,          ,
0622,02,     ,0207007680,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL -EIKE & BURGANDY                                                                  ,19951204  ,          ,
0622,02,     ,0207007681,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL -EIKE & BURGANDY                                                                  ,19951204  ,          ,
0622,02,     ,0207007682,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL -EIKE & BURGANDY                                                                  ,19951204  ,          ,
0622,02,     ,0207007790,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI BACK SIDE CHAIR -TJEK 221273                                                               ,19951017  ,          ,
0622,02,     ,0207007791,STOELE - HOOFKANTOOR/DIENS    ,1 X MIN BACK SIDE CHAIR -TJEK 221273                                                                ,19951017  ,          ,
0622,02,     ,0207007792,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI BACK SIDE CHAIR -TJEK 221273                                                               ,19951017  ,          ,
0622,02,     ,0207007793,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI BACK SIDE CHAIR -TJEK 221273                                                               ,19951017  ,          ,
0622,02,     ,0207007794,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI BACK SIDE CHAIR -TJEK 221273                                                               ,19951017  ,          ,
0622,02,     ,0207007795,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI BACK SIDE CHAIR -TJEK 221273                                                               ,19951017  ,          ,
0622,02,     ,0207007797,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI BACK SIDE CHAIR -TJEK 221273                                                               ,19951017  ,          ,
0622,02,     ,0207007798,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI BACK SIDE CHAIR -TJEK 221273                                                               ,19951017  ,          ,
0622,02,     ,0207007799,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI BACK SIDE CHAIR -TJEK 221273                                                               ,19951017  ,          ,
0622,02,     ,0207007800,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI BACK SIDE CHAIR -TJEK 221273                                                               ,19951017  ,          ,
0622,02,     ,0207007801,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI SIDE BACK CHAIR -TJEK 221273                                                               ,19951017  ,          ,
0622,02,     ,0207007802,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI SIDE BACK CHAIR -TJEK 221273                                                               ,19951017  ,          ,
0622,02,     ,0207015957,STOELE - HOOFKANTOOR/DIENS    ,LESSENAARSTOEL KREDKB/5802                                                                          ,20041006  ,          ,
0622,02,     ,0207015958,STOELE - HOOFKANTOOR/DIENS    ,CREDENZA KREDKB5802                                                                                 ,20041006  ,          ,
0622,02,     ,0207015959,STOELE - HOOFKANTOOR/DIENS    ,BESOEKERSTOEL KREDKB/5802                                                                           ,20041006  ,          ,
0622,02,     ,0207015960,STOELE - HOOFKANTOOR/DIENS    ,BESOEKERSTOEL KREDKB/5802                                                                           ,20041006  ,          ,
0622,02,     ,0207015961,STOELE - HOOFKANTOOR/DIENS    ,BESOEKERSTOEL KREDKB/5802                                                                           ,20041006  ,          ,
0622,02,     ,0207015962,STOELE - HOOFKANTOOR/DIENS    ,BESOEKERSTOEL KREDKB/5802                                                                           ,20041006  ,          ,
0622,02,     ,0207015963,STOELE - HOOFKANTOOR/DIENS    ,BESOEKERSTOEL KREDKB/5802                                                                           ,20041006  ,          ,
0622,02,     ,0207015964,STOELE - HOOFKANTOOR/DIENS    ,TIKSTERSTOEL KREDKB/5802                                                                            ,20041006  ,          ,
0622,02,     ,0207019355,STOELE - HOOFKANTOOR/DIENS    ,18 BURGUNDY PLASTIC CHAIRS(KREDKM1423)                                                              ,20060601  ,          ,
0622,02,     ,0207022974,STOELE - HOOFKANTOOR/DIENS    ,1 X MINI BACK SIDE CHAIR -SEE 0207007796                                                            ,20081201  ,          ,
0622,02,     ,0216005772,MATTE - HK EN DIENS           ,CARPET PROTECTOR -CINVKX359                                                                         ,20080601  ,          ,
0622,02,     ,0216005773,MATTE - HK EN DIENS           ,CARPET PROTECTOR -CINVKX359                                                                         ,20080601  ,          ,
0622,02,     ,0216005774,MATTE - HK EN DIENS           ,CARPET PROTECTOR -CINVKX359                                                                         ,20080601  ,          ,
0622,02,     ,0299005319,DIVERSE - HK EN DIENS         ,BRAND KLUIS -JS 15560  7.91                                                                         ,19910701  ,          ,
0622,02,     ,0299005858,DIVERSE - HK EN DIENS         ,1 X BRIEWERAK                                                                                       ,19951204  ,          ,
0622,02,     ,0299005859,DIVERSE - HK EN DIENS         ,1 X BRIEWERAK                                                                                       ,19951204  ,          ,
0622,02,     ,0310000492,MEDIESE KASSIES - HK EN DIENS ,1 X NOODHULP KASSIE -CINVKM1050                                                                     ,20060531  ,          ,
0622,02,     ,0322005208,BRANDBESTRYDINGAPPARAAT       ,BRANDBLUSSER -GEDIENS  8/2003_& 10/2005 KNT23/12/05                                                 ,19910101  ,          ,
0622,02,     ,0322005209,BRANDBESTRYDINGAPPARAAT       ,BRANDBLUSSER -GEIDENS  8/03_& 10/2005 KNT23/12/05                                                   ,19910101  ,          ,
0622,02,     ,0322005634,BRANDBESTRYDINGAPPARAAT       ,BRANDBLUSSER -GEDIENS 8/2003_& & 10/2005 KNT23/12/05                                                ,20010101  ,          ,
0622,02,     ,0327008177,REKENOUTOMATE - HK EN DIENS   ,1 X PRINTER -CINVKJ478                                                                              ,20060601  ,          ,
0622,02,     ,0327008207,REKENOUTOMATE - HK EN DIENS   ,1 X SWITCH -CINVKJ413                                                                               ,20060601  ,          ,
0622,02,     ,0327008250,REKENOUTOMATE - HK EN DIENS   ,1 X TORING KAS -CINVKJ480 485 487 486 494                                                           ,20060601  ,          ,
0622,02,     ,0327008251,REKENOUTOMATE - HK EN DIENS   ,1 X TORING KAS -CINVKJ480 485 487 486 494                                                           ,20060601  ,          ,
0622,02,     ,0327008284,REKENOUTOMATE - HK EN DIENS   ,1 X MONITOR                                                                                         ,0         ,          ,
0622,02,     ,0327008285,REKENOUTOMATE - HK EN DIENS   ,1 X MONITOR                                                                                         ,0         ,          ,
0622,02,     ,0327008339,REKENOUTOMATE - HK EN DIENS   ,1 X PRINTER -CINVKJ478                                                                              ,20060601  ,          ,
0622,02,     ,0327010616,REKENOUTOMATE - HK EN DIENS   ,1 X TELKOM UPS -CINVKC8971                                                                          ,20080501  ,          ,
0622,02,     ,0342000102,SKERMS - HK EN DIENS          ,SCREN -AJ01524                                                                                      ,20010701  ,          ,
0622,02,     ,0342000133,SKERMS - HK EN DIENS          ,SCREEN -AJ03362                                                                                     ,20020401  ,          ,
0622,02,     ,0343000542,AFDAKKE (TENTE)               ,AVBOB 4X5 SHADE A BRELLA  CANVAS GREEN KREDKC16233                                                  ,20050422  ,          ,
0622,02,     ,0343000543,AFDAKKE (TENTE)               ,AVBOB 4X5 SHADE A BRELLA  CANVAS GREEN KREDKC16233                                                  ,20050422  ,          ,
0622,02,     ,0343000797,AFDAKKE (TENTE)               ,AVBOB 4X5 CANVAS GRAVE TENTS PLUS LOGO -CINVKA3358                                                  ,20060530  ,          ,
0622,02,     ,0343000798,AFDAKKE (TENTE)               ,AVBOB 4X5 CANVAS GRAVE TENTS PLUS LOGO -CINVKA3358                                                  ,20060530  ,          ,
0622,02,     ,0345000057,POTPLANTBAKKE - HK EN DIENS   ,CLAY CONGO POT KREDKC/5197                                                                          ,20040224  ,          ,
0622,02,     ,0345000058,POTPLANTBAKKE - HK EN DIENS   ,6FT FICUS M/T KREDKC/5197                                                                           ,20040204  ,          ,
0622,02,     ,0345000059,POTPLANTBAKKE - HK EN DIENS   ,CLAY CONGO POT KREDKC/5197                                                                          ,20040204  ,          ,
0622,02,     ,0345000060,POTPLANTBAKKE - HK EN DIENS   ,6FT SCHEFFLERA KREDKC/5197                                                                          ,20040224  ,          ,
0622,02,     ,0345000061,POTPLANTBAKKE - HK EN DIENS   ,CLAY CRETA POT KREDKC/5197                                                                          ,20040224  ,          ,
0622,02,     ,0345000062,POTPLANTBAKKE - HK EN DIENS   ,5FT WISTERIA = PURPLE KREDKC/5197                                                                   ,20040224  ,          ,
0622,02,     ,0345000063,POTPLANTBAKKE - HK EN DIENS   ,CLAY CRETA POT KREDKC/5197                                                                          ,20040224  ,          ,
0622,02,     ,0345000064,POTPLANTBAKKE - HK EN DIENS   ,5FT MING ARILIA N/T KREDKC/5197                                                                     ,20040224  ,          ,
0622,02,     ,0345000065,POTPLANTBAKKE - HK EN DIENS   ,CLAY CRETA POT KREDKC/5197                                                                          ,20040224  ,          ,
