Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0904,00,     ,0203008030,KABINETTE - HK EN DIENS       ,1X 4 DRAW FILING CABINET (IVORY)                                                                    ,0         ,          ,
0904,01,     ,0208000248,STOELE - LEWENSKANTORE        ,1 X MEDUIM BLACK CHAIR -CINVKM2309                                                                  ,20061201  ,          ,
0904,01,     ,0208000249,STOELE - LEWENSKANTORE        ,1 X ARM CHAIR -CINVKM2309                                                                           ,20061201  ,          ,
0904,01,     ,0208000250,STOELE - LEWENSKANTORE        ,1 X ARM CHAIR -CINVKM2309                                                                           ,20061201  ,          ,
0904,01,     ,0208000314,STOELE - LEWENSKANTORE        ,1 X LESSENAAR STOEL -CINVKZ4624                                                                     ,20070301  ,          ,
0904,01,     ,0208000316,STOELE - LEWENSKANTORE        ,1 X TIKSTER STOEL -CINVKZ4624                                                                       ,20070301  ,          ,
0904,01,     ,0208000317,STOELE - LEWENSKANTORE        ,1 X BESOEKERS STOEL -CINVKZ4624                                                                     ,20070301  ,          ,
0904,01,     ,0209000225,LESSENAARS EN TAFELS - LEWENS ,1 X LESSENAAR PROTON -CINVKM2309                                                                    ,20061201  ,          ,
0904,01,     ,0209000226,LESSENAARS EN TAFELS - LEWENS ,1 X SLIDING DOOR GREDENZA -CINVKM2309                                                               ,20061201  ,          ,
0904,01,     ,0210000225,KABINETTE - LEWENS            ,1 X PEDESTAL -CINVKM2309                                                                            ,20061201  ,          ,
0904,01,     ,0217000225,MATTE - VERSEKERING           ,1 X CARPET PROTECTOR -CINVKM2309                                                                    ,20061201  ,          ,
0904,00,     ,0299008622,DIVERSE - HK EN DIENS         ,1X CARPET PROTECTOR -(1800 X 1200MM)                                                                ,0         ,          ,
0904,01,     ,0300000317,ELEKTRIESE APPARAAT - VERSEKER,1 X NOBO PORTABLE OHP PROJECTOR -(MODEL 2523T)CINVKZ405                                             ,20070301  ,          ,
0904,01,     ,0300000318,ELEKTRIESE APPARAAT - VERSEKER,1 X REXEL SHREDDER MACHINE (P330/6/CD -CINVKZ4072                                                   ,20070301  ,          ,
0904,01,     ,0300000319,DIVERSE - LEWENS              ,1 X WITBORD -CINVKZ4624                                                                             ,20070301  ,          ,
0904,01,     ,0300000320,DIVERSE - LEWENS              ,1 X WITBORD -CINVKZ4624                                                                             ,20070301  ,          ,
0904,01,     ,0300000321,DIVERSE - LEWENS              ,1 X WITBORD -CINVKZ4624                                                                             ,20070301  ,          ,
0904,00,     ,0300000416,DIVERSE - LEWENS              ,CARPET PROTECTOR                                                                                    ,0         ,          ,
0904,00,     ,0300000417,DIVERSE - LEWENS              ,CARPET PROTECTOR                                                                                    ,0         ,          ,
0904,01,     ,0333000390,ELEKTRIESE APPARAAT - VERSEKER,URN-8L IDEAS -CINVKU20204 INV IN177406                                                              ,20100601  ,          ,
0904,01,     ,0336000343,TELEPHONE SYSTEMS - INSURANCE ,1 X PABX -CINVKQ3689                                                                                ,20061001  ,          ,
0904,01,     ,0350000354,ASBAKKE/VULLISDROMME - VERSEKE,1 X WASTE PAPER BIN -CINVKM2309                                                                     ,20061201  ,          ,
0904,01,     ,0357000365,SOFSUIERS - LEWENS            ,VACUUM CLEANER -CINVKU22398 INV PTA 31192                                                           ,20101122  ,          ,
0904,01,     ,0930001684,REKENAARS - VERSEKERING       ,SCANNER -CINVKJ2725 INV INV269                                                                      ,20100714  ,          ,
0904,01,0    ,0201229317,LESSENAARS & TAFELS - HK/DIENS,1X TABLE 1200X800 -KREDKM/113                                                                       ,20040517  ,          ,
0904,01,0    ,0202000284,TELEPHONE SYSTEMS - INSURANCE ,1 X SMS COMMUNICATOR 4X2 EXCL MET SIM KAART -CINVKE2168                                             ,20070801  ,          ,
0904,01,0    ,0208000394,STOELE - LEWENSKANTORE        ,1 X BUZZ TIKSTERSTOEL MET ARMS -CINVKB14067                                                         ,20070801  ,          ,
0904,01,0    ,0208000395,STOELE - LEWENSKANTORE        ,1 X BUZZ TIKSTERSTOEL MET ARMS -CINVKB14067                                                         ,20070801  ,          ,
0904,01,0    ,0208000396,STOELE - LEWENSKANTORE        ,1 X BUZZ TIKSTERSTOEL MET ARMS -CINVKB14067                                                         ,20070801  ,          ,
0904,01,0    ,0299008410,ELEKTRIESE APPARAAT - HK/DIENS,1 X TV/VIDEO KOMBINASIE LG -KREDKC000000016775                                                      ,20050517  ,          ,
0904,01,0    ,0310000396,MEDIESE KASSIES - HK EN DIENS ,NOODHULP KASSIE -CINVKM1050                                                                         ,20060530  ,          ,
0904,01,0    ,0316000068,ELEKTRIESE APPARAAT - VERSEKER,1 X WATERCOOLER WITH 21.8L AQUA BOTTLE -CINVKZ5466                                                  ,20070501  ,          ,
0904,00,0    ,0327010167,REKENOUTOMATE - HK EN DIENS   ,1 X EPSON PROJEKTER                                                                                 ,0         ,          ,
0904,01,0    ,0331007563,REKENAARS - VERSEKERING       ,1 X IBM LAPTOP -CINVKJ1127                                                                          ,20070801  ,          ,
0904,01,0    ,0345000371,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT WISTERIA    KREDKC11998                                                            ,20041110  ,          ,
0904,01,0    ,0345000372,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT FICUS         KREDKC11998                                                          ,20041110  ,          ,
0904,01,0    ,0345000373,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT MING ARILIA   KREDKC11998                                                          ,20041110  ,          ,
0904,01,0    ,0345000374,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT FICUS         KREDKC11998                                                          ,20041110  ,          ,
0904,01,0    ,0345000375,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT FICUS         KREDKC11998                                                          ,20041110  ,          ,
0904,01,0    ,0345000376,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT FICUS         KREDKC11998                                                          ,20041110  ,          ,
0904,01,0    ,0345000377,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT BOUGAINVILLA KREDKC11998                                                           ,20041110  ,          ,
0904,01,0    ,0345000378,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT MANGO         KREDKC11998                                                          ,20041110  ,          ,
0904,01,0    ,0345000379,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT CAMELIA       KREDKC11998                                                          ,20041110  ,          ,
0904,01,0    ,0345000380,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT BOUGAINVILA KREDKC11998                                                            ,20041110  ,          ,
0904,01,0    ,0345000381,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT ARILIA      KREDKC11998                                                            ,20041110  ,          ,
0904,01,0    ,0345000382,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT FICUS         KREDKC11998                                                          ,20041110  ,          ,
0904,01,0    ,0345000383,POTPLANTBAKKE - HK EN DIENS   ,KLEI POT MET 5FT FICUS         KREDKC11998                                                          ,20041110  ,          ,
0904,01,0    ,0620000304,AREA/STREEKBESTUURDERS MOTORS ,1 X COROLLA 140I -CINVKN190 3374 VTM604GP                                                           ,20070401  ,3374      ,VTM604GP
0904,01,00314,0930002018,REKENAARS - VERSEKERING       ,TOWER -CINVKJ3148 INV IN100634                                                                      ,20110301  ,          ,
0904,01,00314,0930002019,REKENAARS - VERSEKERING       ,MONITOR -CINVKJ3148 INV IN100634                                                                    ,20110301  ,          ,
0904,01,00314,0930002020,REKENAARS - VERSEKERING       ,TOWER -CINVKJ3148 INV IN100634                                                                      ,20110301  ,          ,
0904,01,00314,0930002021,REKENAARS - VERSEKERING       ,MONITOR -CINVKJ3148 INV IN100634                                                                    ,20110301  ,          ,
0904,01,00314,0930002022,REKENAARS - VERSEKERING       ,TOWER -CINVKJ3148 INV IN100634                                                                      ,20110301  ,          ,
0904,01,00314,0930002023,REKENAARS - VERSEKERING       ,MONITOR -CINVKJ3148 INV IN100634                                                                    ,20110301  ,          ,
0904,01,00314,0930002024,REKENAARS - VERSEKERING       ,TOWER -CINVKJ3148 INV IN100634                                                                      ,20110301  ,          ,
0904,01,00314,0930002025,REKENAARS - VERSEKERING       ,MONITOR -CINVKJ3148 INV IN100634                                                                    ,20110301  ,          ,
0904,00,0904 ,0300000415,DIVERSE - LEWENS              ,CARPET PROTECTOR                                                                                    ,0         ,          ,
0904,00,0904 ,0300000418,DIVERSE - LEWENS              ,CARPET PROTECTOR                                                                                    ,0         ,          ,
0904,01,45006,0210000226,KABINETTE - LEWENS            ,1 X 4 DRAWER FILING CABINET -CINVKM2309                                                             ,20061201  ,          ,
0904,01,A/B  ,0201226948,LESSENAARS & TAFELS - HK/DIENS,1 X EIKEHOUT LESSENAAR -2000X1000CM   TJEK 260698                                                   ,19960815  ,          ,
0904,01,A/B  ,0201226949,LESSENAARS & TAFELS - HK/DIENS,1 X MOBIELE LAAIEENHEID  EIKE -TJEK 260698                                                          ,19960815  ,          ,
0904,01,A/B  ,0201226950,LESSENAARS & TAFELS - HK/DIENS,1 X EIKE CREDENZA -1200X600CM  TJEK 260698                                                          ,19960815  ,          ,
0904,01,A/B  ,0201227020,LESSENAARS & TAFELS - HK/DIENS,1X KOFFIETAFEL EIKE -1200X600  KL16342                                                              ,19961120  ,          ,
0904,01,A/B  ,0207008167,STOELE - HOOFKANTOOR/DIENS    ,1 X HOERUG LESSENAARSTOEL  EIKE -BURGUNDY   TJEK 260698                                             ,19960815  ,          ,
