Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0003,02,     ,0201005450,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR_ 6 LAAI -MAHOGANY                                                                         ,19871201  ,          ,
0003,02,     ,0201005477,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL HOUT 600X600 -IMBUIA                                                                    ,19880401  ,          ,
0003,02,     ,0201226255,LESSENAARS & TAFELS - HK/DIENS,KOFFIETAFEL - CHROOM + GLAS                        -                                                ,19930701  ,          ,
0003,02,     ,0201226743,LESSENAARS & TAFELS - HK/DIENS,1 X KOFFIETAFEL  EIKE -1200X600MM                                                                   ,19951122  ,          ,
0003,02,     ,0201227701,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR(3-LAAI)(EIKE) -TJEK 429398                                                                ,19990326  ,          ,
0003,02,     ,0201230050,LESSENAARS & TAFELS - HK/DIENS,RONDE TAFEL -KREDKA1953                                                                             ,20050727  ,          ,
0003,02,     ,0203005010,KABINETTE - HK EN DIENS       ,KABINET  4 LAAI STAAL LIASSEER                                                                      ,19611011  ,          ,
0003,02,     ,0203005241,KABINETTE - HK EN DIENS       ,4 LAAI KABINET -ROOMKLEURIG                                                                         ,19741106  ,          ,
0003,02,     ,0203005346,KABINETTE - HK EN DIENS       ,KABINET SKRYFBEHOEFTE 6' 2 DEUR -SILWER EN BLOU                                                     ,19850403  ,          ,
0003,02,     ,0203005398,KABINETTE - HK EN DIENS       ,KABINETTE - CREDENZA -IMBUIA (2 SKUIFDEUR)                                                          ,19871201  ,          ,
0003,02,     ,0203005410,KABINETTE - HK EN DIENS       ,KABINET - 4-LAAI -GRYS                                                                              ,19880401  ,          ,
0003,02,     ,0203005425,KABINETTE - HK EN DIENS       ,KABINET 2 DEUR 6'  2 DEUR -ROOMKLEURIG                                                              ,19880801  ,          ,
0003,02,     ,0203006102,KABINETTE - HK EN DIENS       ,1 X 2LAAI LIASSEERKABINET -KLEIN                                                                    ,19910101  ,          ,
0003,02,     ,0207007719,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL MET ARMLEUNINGS -BURGUNDY (STAAL)                                                 ,19951122  ,          ,
0003,02,     ,0207007720,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL MET ARMLEUNINGS -BURGUNDY (STAAL)                                                 ,19951122  ,          ,
