Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0523,02,     ,0201005491,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR   -IMB OLYMPIA 1600 FRAME                                                                 ,19880501  ,          ,
0523,02,     ,0201226172,LESSENAARS & TAFELS - HK/DIENS,DIA TABLE                                                                                           ,19930701  ,          ,
0523,02,     ,0201228230,LESSENAARS & TAFELS - HK/DIENS,STOEL X 1 (OAK/BURGUNDY)(EX201225728)                                                               ,20000117  ,          ,
0523,02,     ,0201230547,LESSENAARS & TAFELS - HK/DIENS,1 X CATERING STEEL TABLES -CINVVA399                                                                ,20070601  ,          ,
0523,02,     ,0201230567,LESSENAARS & TAFELS - HK/DIENS,1 X TOON BANK -CINVFB580                                                                            ,20070601  ,          ,
0523,02,     ,0201230675,LESSENAARS & TAFELS - HK/DIENS,1 X KOFFIE TAFEL -CINVFA554                                                                         ,20071201  ,          ,
0523,02,     ,0201230676,LESSENAARS & TAFELS - HK/DIENS,1 X KOFFIE TAFEL -CINVFA554                                                                         ,20071201  ,          ,
0523,02,     ,0202000292,SECURITY EQUIPMENT - HK & FUNE,1 X SMS COMMUNICATOR 4X2 EXCL MET SIM KAART -CINVKE2162                                             ,20070801  ,          ,
0523,02,     ,0203005175,KABINETTE - HK EN DIENS       ,KABINET STAAL (2 DEUR)                                                                              ,19720815  ,          ,
0523,02,     ,0203005284,KABINETTE - HK EN DIENS       ,KABINET 4 LAAI                                                                                      ,19810130  ,          ,
0523,02,     ,0203005761,KABINETTE - HK EN DIENS       ,TELEFOON TAFEL                                                                                      ,19930701  ,          ,
0523,02,     ,0203007197,KABINETTE - HK EN DIENS       ,LIASSEERKABINET -KJ15370 K/FOKUS                                                                    ,19990801  ,          ,
0523,02,     ,0207005615,STOELE - HOOFKANTOOR/DIENS    ,STOEL_BUGUNDY SONDER ARMLENING                                                                      ,19861124  ,          ,
0523,02,     ,0207005616,STOELE - HOOFKANTOOR/DIENS    ,STOEL_BUGUNDY SONDER ARMLENING                                                                      ,19861124  ,          ,
0523,02,     ,0207005831,STOELE - HOOFKANTOOR/DIENS    ,STOEL   -IMB OLYMPIA RECEPTION(BURGUNDY)                                                            ,19880501  ,          ,
0523,02,     ,0207005832,STOELE - HOOFKANTOOR/DIENS    ,STOEL   -IMB OLYMPIA RECEPTION BURGUNDY                                                             ,19880501  ,          ,
