Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0901,00,     ,0349000256,ASBAKKE/VULLISDROMME - HK DIEN,1 X SNIPPERMANDJIE                                                                                  ,0         ,          ,
0901,00,     ,0349000257,ASBAKKE/VULLISDROMME - HK DIEN,1 X SNIPPERMANDJIE                                                                                  ,0         ,          ,
0901,01,     ,0910000752,DIVERSE - LEWENS              ,WHITE BOARD NON MAGNETIC -CINVKU16182 INV 8319                                                      ,20091103  ,          ,
0901,01,     ,0910000864,DIVERSE - LEWENS              ,WHITEBOARD -CINVKU18630 INV IN008580                                                                ,20100301  ,          ,
0901,01,     ,0910000865,DIVERSE - LEWENS              ,WHITEBOARD -CINVKU18630 INV IN008580                                                                ,20100301  ,          ,
0901,01,     ,0910000866,DIVERSE - LEWENS              ,WHITEBOARD -CINVKU18630 INV IN008580                                                                ,20100301  ,          ,
0901,01,     ,0910000867,DIVERSE - LEWENS              ,WHITEBOARD -CINVKU18630 INV IN008580                                                                ,20100301  ,          ,
0901,01,     ,0910000869,DIVERSE - LEWENS              ,WHITEBOARD -CINVKU18630 INV IN008580                                                                ,20100301  ,          ,
0901,01,     ,0910000870,DIVERSE - LEWENS              ,WHITEBOARD -CINVKU18630 INV IN008580                                                                ,20100301  ,          ,
0901,01,     ,0910001269,LESSENAARS EN TAFELS - LEWENS ,FLEXITABLE -CINVDL1060 INV 10441                                                                    ,20110101  ,          ,
0901,01,     ,0910001270,LESSENAARS EN TAFELS - LEWENS ,FLEXITABLE -CINVDL1060 INV INA10441                                                                 ,20110101  ,          ,
0901,01,     ,0910001271,LESSENAARS EN TAFELS - LEWENS ,FLEXITABLE -CINVDL1060 INV INA10441                                                                 ,20110101  ,          ,
0901,01,     ,0910001272,LESSENAARS EN TAFELS - LEWENS ,FLEXITABLE -CINVDL1060 INV INA10441                                                                 ,20110101  ,          ,
0901,01,     ,0910001273,LESSENAARS EN TAFELS - LEWENS ,FLEXITABLE -CINVDL1060 INV INA10441                                                                 ,20110101  ,          ,
0901,01,     ,0910001274,LESSENAARS EN TAFELS - LEWENS ,FLEXITABLE -CINVDL1060 INV INA10441                                                                 ,20110101  ,          ,
0901,01,     ,0910001275,LESSENAARS EN TAFELS - LEWENS ,FLEXITABLE -CINVDL1060 INV INA10441                                                                 ,20110101  ,          ,
0901,01,     ,0910001276,LESSENAARS EN TAFELS - LEWENS ,FLEXITABLE -CINVDL1060 INV INA10441                                                                 ,20110101  ,          ,
0901,01,     ,0910001277,LESSENAARS EN TAFELS - LEWENS ,FLEXITABLE -CINVDL1060 INV INA10441                                                                 ,20110101  ,          ,
0901,01,     ,0910001278,LESSENAARS EN TAFELS - LEWENS ,FLEXITABLE -CINVDL1060 INV INA10441                                                                 ,20110101  ,          ,
0901,01,     ,0910001279,STOELE - LEWENSKANTORE        ,RICKSTACKER X 50 -0910001279-1328 INV10441 CINVDL1060                                               ,20110101  ,          ,
0901,01,     ,0930001139,REKENAARS - VERSEKERING       ,MONITOR -CINVKJ2517 INV IN058829                                                                    ,20100319  ,          ,
