0926,01,0    ,0203007978,1 X SKRYFBEHOEFTEKABINETCINVKM1401                                                                  ,20060630  
0926,00,0    ,0203008003,1 X 4-LAAI LIASSEERKABINET                                                                          ,0         
0926,02,0    ,0207009868,1 X LESSENAARSTOEL                                                                                  ,19981001  
0926,01,0    ,0207012158,BESOEKERSTOELK/F KJ20740                                                                            ,20000601  
0926,01,0    ,0207018586,1 X BESOEKERSTOEL EIKE 4 LEGGEDCINVKM1401                                                           ,20060630  
0926,01,0    ,0207018587,1 X BESOEKERSTOEL EIKE 4 LEGGEDCINVKM1401                                                           ,20060630  
0926,00,0    ,0207019831,1 X STOEL                                                                                           ,0         
0926,01,0    ,0299007553,SNIPPERMANDJIEK/F KJ20740                                                                           ,20000601  
0926,01,0    ,0303005274,1 FCNO2P CANON L360 FAX MACHINEKG06190                                                              ,20030605  
0926,01,0    ,0303005347,1 X MINOLTA FOTOSTAATMASJIEN DI 210                                                                 ,20060201  
0926,01,0    ,0316000025,URNTJEK 325369                                                                                      ,19970912  
0926,01,0    ,0327005166,HP ROUTER 12 PORT SNMP HUBTJEK 280674                                                               ,19970108  
0926,01,0    ,0327005173,HP LASERJET PRINTERTJEK 280674                                                                      ,19970108  
0926,01,0    ,0327005499,SCANNERK/F KJ16075                                                                                  ,19991001  
0926,01,0    ,0327005658,INTEL CELERON 633KQ01023                                                                            ,20000926  
0926,01,0    ,0327005659,INTEL CELERON 633KQ01023                                                                            ,20000924  
0926,01,0    ,0327007685,1 X MONITORKREDKC/16539                                                                             ,20050504  
0926,01,0    ,0327007686,1 X TOWERKREDKC/16539                                                                               ,20050504  
0926,00,0    ,0327007712,1 X TOWER                                                                                           ,0         
0926,00,0    ,0327007713,1 X MONITOR                                                                                         ,0         
0926,00,0    ,0327010160,1 X EPSON PROJEKTER                                                                                 ,0         
0926,01,0    ,0330005743,1 X OORHOOFSE PROJEKTOR PARROTKREDKA000000000896                                                    ,20050530  
0926,01,0    ,0331007556,1 X IBM LAPTOPCINVKJ1127                                                                            ,20070801  
0926,01,00314,0327007935,1 X TOWERKREDKJ50                                                                                   ,20051025  
0926,01,00314,0327007942,1 X MONITORKREDKJ50                                                                                 ,20051025  
0926,01,ABK  ,0201226215,DESK OAK 2000X1000TJEK 46508 1.7.93                                                                 ,19930701  
0926,01,ABK  ,0201226216,MOBILE PEDESTAL 3 DRAWERTJEK  46508  1.7.93                                                         ,19930701  
0926,01,ABK  ,0201226217,CREDENZA 1000X450 SLIDING DOOR AOKTJEK 46508  1.7.93                                                ,19930701  
0926,01,ABK  ,0201226218,COFFEE TABLE 600X600TJEK 46508  1.7.93                                                              ,19930701  
0926,01,ABK  ,0203007263,1 X 4 LAAI LIASSEERKABINET                                                                          ,19910101  
0926,01,ABK  ,0203007588,2 DOOR FILING CABINETKV05819                                                                        ,20020625  
